Date,bs_granger
2015-10-05,0.1168091168091168
2015-10-12,0.13247863247863248
2015-10-19,0.13817663817663817
2015-10-26,0.13532763532763534
2015-11-02,0.1467236467236467
2015-11-09,0.1467236467236467
2015-11-16,0.14387464387464388
2015-11-23,0.17094017094017094
2015-11-30,0.1581196581196581
2015-12-07,0.150997150997151
2015-12-14,0.14814814814814814
2016-02-01,0.1388888888888889
2016-02-08,0.10317460317460317
2016-02-15,0.2804232804232804
2016-02-22,0.08333333333333333
2016-02-29,0.10714285714285714
2016-03-07,0.0873015873015873
2016-03-14,0.08862433862433862
2016-03-21,0.08597883597883597
2016-03-28,0.08597883597883597
2016-04-04,0.09126984126984126
2016-04-11,0.0992063492063492
2016-05-30,0.09729064039408868
2016-06-06,0.10591133004926108
2016-06-13,0.10591133004926108
2016-06-20,0.11945812807881774
2016-06-27,0.1206896551724138
2016-07-04,0.16379310344827586
2016-07-11,0.1477832512315271
2016-07-18,0.09729064039408868
2016-07-25,0.08990147783251232
2016-08-01,0.08866995073891626
2016-08-08,0.09975369458128079
2016-09-26,0.08494623655913978
2016-10-03,0.07096774193548387
2016-10-10,0.06881720430107527
2016-10-17,0.06774193548387097
2016-10-24,0.06881720430107527
2016-10-31,0.08387096774193549
2016-11-07,0.09462365591397849
2016-11-14,0.0956989247311828
2016-11-21,0.0967741935483871
2016-11-28,0.07741935483870968
2016-12-05,0.09032258064516129
2017-01-23,0.09032258064516129
2017-01-30,0.10752688172043011
2017-02-06,0.21397849462365592
2017-02-13,0.13010752688172042
2017-02-20,0.14838709677419354
2017-02-27,0.16344086021505377
2017-03-06,0.16344086021505377
2017-03-13,0.16451612903225807
2017-03-20,0.15806451612903225
2017-03-27,0.16344086021505377
2017-04-03,0.15806451612903225
2017-05-22,0.16129032258064516
2017-05-29,0.17419354838709677
2017-06-05,0.1924731182795699
2017-06-12,0.1913978494623656
2017-06-19,0.15161290322580645
2017-06-26,0.035483870967741936
2017-07-03,0.08064516129032258
2017-07-10,0.07849462365591398
2017-07-17,0.07634408602150537
2017-07-24,0.06666666666666667
2017-07-31,0.06344086021505377
2017-09-18,0.053763440860215055
2017-09-25,0.041935483870967745
2017-10-02,0.047311827956989246
2017-10-09,0.041935483870967745
2017-10-16,0.03978494623655914
2017-10-23,0.05053763440860215
2017-10-30,0.04408602150537634
2017-11-06,0.06451612903225806
2017-11-13,0.04838709677419355
2017-11-20,0.05053763440860215
2017-11-27,0.04408602150537634
2018-01-15,0.05698924731182796
2018-01-22,0.05913978494623656
2018-01-29,0.04516129032258064
2018-02-05,0.05053763440860215
2018-02-12,0.047311827956989246
2018-02-19,0.04946236559139785
2018-02-26,0.047311827956989246
2018-03-05,0.046236559139784944
2018-03-12,0.04946236559139785
2018-03-19,0.054838709677419356
2018-03-26,0.06344086021505377
2018-04-02,0.06344086021505377
2018-05-21,0.06129032258064516
2018-05-28,0.06774193548387097
2018-06-04,0.06989247311827956
2018-06-11,0.06559139784946237
2018-06-18,0.09247311827956989
2018-06-25,0.08709677419354839
2018-07-02,0.07311827956989247
2018-07-09,0.07526881720430108
2018-07-16,0.07419354838709677
2018-07-23,0.07311827956989247
2018-07-30,0.06559139784946237
2018-09-17,0.06344086021505377
2018-09-24,0.06989247311827956
2018-10-01,0.1032258064516129
2018-10-08,0.08924731182795699
2018-10-15,0.1043010752688172
2018-10-22,0.0989247311827957
2018-10-29,0.08387096774193549
2018-11-05,0.06881720430107527
2018-11-12,0.05806451612903226
2018-11-19,0.06666666666666667
2018-11-26,0.07311827956989247
2019-01-14,0.07849462365591398
2019-01-21,0.06666666666666667
2019-01-28,0.06236559139784946
2019-02-04,0.06559139784946237
2019-02-11,0.05268817204301075
2019-02-18,0.03655913978494624
2019-02-25,0.047311827956989246
2019-03-04,0.053763440860215055
2019-03-11,0.05591397849462366
2019-03-18,0.05806451612903226
2019-03-25,0.04838709677419355
2019-05-13,0.047311827956989246
2019-05-20,0.041935483870967745
2019-05-27,0.04946236559139785
2019-06-03,0.053763440860215055
2019-06-10,0.035483870967741936
2019-06-17,0.053763440860215055
2019-06-24,0.047311827956989246
2019-07-01,0.03763440860215054
2019-07-08,0.034408602150537634
2019-07-15,0.035483870967741936
2019-07-22,0.04516129032258064
2019-09-09,0.053763440860215055
2019-09-16,0.08494623655913978
2019-09-23,0.05268817204301075
2019-09-30,0.04838709677419355
2019-10-07,0.03978494623655914
2019-10-14,0.03978494623655914
2019-10-21,0.04516129032258064
2019-10-28,0.02258064516129032
2019-11-04,0.01935483870967742
2019-11-11,0.023655913978494623
2019-11-18,0.024731182795698924
2020-01-06,0.023655913978494623
2020-01-13,0.030107526881720432
2020-01-20,0.024731182795698924
2020-01-27,0.024731182795698924
2020-02-03,0.043010752688172046
2020-02-10,0.04516129032258064
2020-02-17,0.03978494623655914
2020-02-24,0.043010752688172046
2020-03-02,0.060215053763440864
2020-03-09,0.1086021505376344
2020-03-16,0.1967741935483871
2020-05-04,0.17311827956989248
2020-05-11,0.18494623655913978
2020-05-18,0.2161290322580645
2020-05-25,0.26881720430107525
2020-06-01,0.2838709677419355
2020-06-08,0.3032258064516129
2020-06-15,0.2731182795698925
2020-06-22,0.2946236559139785
2020-06-29,0.2903225806451613
2020-07-06,0.3
2020-07-13,0.289247311827957
2020-07-20,0.2956989247311828
2020-09-07,0.3301075268817204
2020-09-14,0.36129032258064514
2020-09-21,0.33763440860215055
2020-09-28,0.23333333333333334
2020-10-05,0.25161290322580643
2020-10-12,0.24838709677419354
2020-10-19,0.21505376344086022
2020-10-26,0.2053763440860215
2020-11-02,0.1935483870967742
2020-11-09,0.23440860215053763
2020-11-16,0.24623655913978496
2021-01-04,0.23333333333333334
2021-01-11,0.25591397849462366
2021-01-18,0.25483870967741934
2021-01-25,0.24516129032258063
2021-02-01,0.23655913978494625
2021-02-08,0.21505376344086022
2021-02-15,0.1881720430107527
2021-02-22,0.1989247311827957
2021-03-01,0.2010752688172043
2021-03-08,0.33225806451612905
2021-03-15,0.17956989247311828
2021-05-03,0.09462365591397849
2021-05-10,0.0967741935483871
2021-05-17,0.11612903225806452
2021-05-24,0.11290322580645161
2021-05-31,0.10967741935483871
2021-06-07,0.11182795698924732
2021-06-14,0.12150537634408602
2021-06-21,0.11290322580645161
2021-06-28,0.11612903225806452
2021-07-05,0.1086021505376344
2021-07-12,0.11182795698924732
2021-08-30,0.12473118279569892
2021-09-06,0.11612903225806452
2021-09-13,0.11612903225806452
2021-09-20,0.13333333333333333
2021-09-27,0.13978494623655913
2021-10-04,0.13333333333333333
2021-10-11,0.14838709677419354
2021-10-18,0.14193548387096774
2021-10-25,0.14731182795698924
2021-11-01,0.1064516129032258
2021-11-08,0.15053763440860216
2021-12-27,0.12365591397849462
2022-01-03,0.14946236559139786
2022-01-10,0.15806451612903225
2022-01-17,0.15698924731182795
2022-01-24,0.12688172043010754
2022-01-31,0.22473118279569892
2022-02-07,0.1881720430107527
2022-02-14,0.17096774193548386
2022-02-21,0.14301075268817204
2022-02-28,0.1032258064516129
2022-03-07,0.0913978494623656
2022-04-25,0.07956989247311828
2022-05-02,0.07526881720430108
2022-05-09,0.06881720430107527
2022-05-16,0.06451612903225806
2022-05-23,0.026881720430107527
2022-05-30,0.026881720430107527
2022-06-06,0.035483870967741936
2022-06-13,0.03225806451612903
2022-06-20,0.047311827956989246
2022-06-27,0.05591397849462366
2022-07-04,0.04086021505376344
2022-08-22,0.04086021505376344
2022-08-29,0.035483870967741936
2022-09-05,0.035483870967741936
2022-09-12,0.04946236559139785
2022-09-19,0.05053763440860215
2022-09-26,0.053763440860215055
2022-10-03,0.053763440860215055
2022-10-10,0.03978494623655914
2022-10-17,0.03870967741935484
2022-10-24,0.04086021505376344
2022-10-31,0.04408602150537634
2022-11-07,0.046236559139784944
2023-01-02,0.046236559139784944
2023-01-09,0.046236559139784944
2023-01-16,0.035483870967741936
2023-01-23,0.030107526881720432
2023-01-30,0.03870967741935484
2023-02-06,0.05591397849462366
2023-02-13,0.03655913978494624
2023-02-20,0.04408602150537634
2023-02-27,0.05053763440860215
2023-03-06,0.046236559139784944
2023-04-24,0.03225806451612903
2023-05-01,0.034408602150537634
2023-05-08,0.04838709677419355
2023-05-15,0.07419354838709677
2023-05-22,0.11182795698924732
2023-05-29,0.08494623655913978
2023-06-05,0.0989247311827957
2023-06-12,0.11505376344086021
2023-06-19,0.07096774193548387
2023-06-26,0.03978494623655914
2023-07-03,0.04516129032258064
2023-08-21,0.04946236559139785
2023-08-28,0.05698924731182796
2023-09-04,0.060215053763440864
2023-09-11,0.06451612903225806
2023-09-18,0.034408602150537634
2023-09-25,0.043010752688172046
2023-10-02,0.04408602150537634
2023-10-09,0.03763440860215054
2023-10-16,0.03655913978494624
2023-10-23,0.023655913978494623
2023-10-30,0.026881720430107527
2023-12-18,0.021505376344086023
